T,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
3.26000,1.00000,0.36312,0.15061,0.06790,0.03213,0.01542,0.00754,0.00356,0.00154,0.00052,0.00008,-0.00010,-0.00009,0.00004,0.00002,-0.00003,0.00013,0.00026,0.00036,0.00048,0.00057,0.00047,0.00024,0.00020,0.00012,0.00016,0.00033,0.00036,0.00013,-0.00007,-0.00022,-0.00049,-0.00049,-0.00038,-0.00023,-0.00023,-0.00019,-0.00022,-0.00034,-0.00054,-0.00049,-0.00034,-0.00024,-0.00014,0.00006,0.00003,0.00004,0.00004,-0.00001,-0.00002,-0.00017,-0.00030,-0.00019,0.00004,0.00002,-0.00001,-0.00005,0.00001,0.00002,-0.00003,0.00014,0.00013,0.00001,-0.00010,0.00001,0.00016,0.00029,0.00032,0.00035,0.00034,0.00032,0.00016,0.00005,0.00008,0.00001,0.00003
1.34000,1.00000,0.96860,0.95046,0.93406,0.91834,0.90306,0.88809,0.87335,0.85877,0.84433,0.83000,0.81578,0.80163,0.78758,0.77360,0.75968,0.74582,0.73203,0.71827,0.70453,0.69084,0.67720,0.66359,0.65002,0.63648,0.62296,0.60947,0.59600,0.58255,0.56910,0.55566,0.54221,0.52875,0.51532,0.50195,0.48870,0.47568,0.46300,0.45083,0.43932,0.42862,0.41888,0.41025,0.40280,0.39660,0.39166,0.38792,0.38527,0.38350,0.38238,0.38171,0.38127,0.38099,0.38078,0.38061,0.38044,0.38028,0.38012,0.37997,0.37984,0.37972,0.37962,0.37952,0.37943,0.37936,0.37930,0.37924,0.37921,0.37917,0.37914,0.37911,0.37908,0.37906,0.37903,0.37901,0.37900
2.62000,1.00000,0.50767,0.30519,0.20081,0.13872,0.09846,0.07126,0.05235,0.03895,0.02934,0.02229,0.01707,0.01320,0.01034,0.00816,0.00629,0.00481,0.00349,0.00245,0.00165,0.00114,0.00051,-0.00001,-0.00047,-0.00074,-0.00090,-0.00090,-0.00093,-0.00089,-0.00092,-0.00101,-0.00104,-0.00081,-0.00057,-0.00041,-0.00027,-0.00011,-0.00007,0.00011,0.00027,0.00046,0.00063,0.00054,0.00034,0.00025,0.00011,-0.00009,-0.00031,-0.00044,-0.00051,-0.00051,-0.00057,-0.00072,-0.00087,-0.00107,-0.00126,-0.00130,-0.00133,-0.00119,-0.00102,-0.00114,-0.00135,-0.00150,-0.00175,-0.00193,-0.00236,-0.00283,-0.00337,-0.00392,-0.00447,-0.00480,-0.00503,-0.00516,-0.00518,-0.00518,-0.00530
3.27000,1.00000,0.36152,0.14932,0.06717,0.03185,0.01546,0.00746,0.00354,0.00165,0.00087,0.00070,0.00049,0.00036,0.00028,0.00019,-0.00006,-0.00010,-0.00000,-0.00002,-0.00011,-0.00018,-0.00038,-0.00036,-0.00015,-0.00009,-0.00003,-0.00001,0.00004,0.00006,0.00017,0.00016,0.00016,0.00028,0.00034,0.00021,-0.00001,-0.00015,-0.00025,-0.00031,-0.00030,-0.00014,0.00001,-0.00009,0.00010,0.00009,0.00019,0.00025,0.00024,0.00010,0.00001,-0.00006,-0.00006,0.00009,0.00016,0.00000,-0.00003,-0.00003,0.00002,-0.00003,-0.00010,-0.00015,-0.00016,-0.00014,0.00007,0.00012,0.00016,0.00019,0.00022,0.00026,0.00028,0.00040,0.00052,0.00055,0.00052,0.00060,0.00059
1.98000,1.00000,0.87958,0.85334,0.84600,0.84355,0.84258,0.84216,0.84196,0.84187,0.84182,0.84182,0.84179,0.84174,0.84173,0.84173,0.84171,0.84174,0.84174,0.84177,0.84180,0.84179,0.84179,0.84176,0.84174,0.84178,0.84178,0.84181,0.84178,0.84180,0.84179,0.84180,0.84176,0.84176,0.84178,0.84177,0.84178,0.84180,0.84180,0.84183,0.84181,0.84182,0.84182,0.84180,0.84181,0.84182,0.84181,0.84178,0.84175,0.84173,0.84174,0.84175,0.84176,0.84175,0.84173,0.84172,0.84173,0.84174,0.84175,0.84177,0.84174,0.84175,0.84177,0.84177,0.84176,0.84178,0.84178,0.84174,0.84177,0.84180,0.84179,0.84179,0.84182,0.84180,0.84176,0.84175,0.84176
1.35000,1.00000,0.96765,0.94921,0.93255,0.91657,0.90098,0.88567,0.87055,0.85557,0.84071,0.82595,0.81127,0.79667,0.78212,0.76762,0.75317,0.73875,0.72437,0.71003,0.69573,0.68146,0.66722,0.65301,0.63882,0.62465,0.61049,0.59637,0.58225,0.56814,0.55405,0.53998,0.52593,0.51188,0.49785,0.48384,0.46985,0.45590,0.44199,0.42813,0.41436,0.40072,0.38727,0.37406,0.36114,0.34860,0.33651,0.32483,0.31357,0.30274,0.29236,0.28246,0.27309,0.26434,0.25635,0.24922,0.24296,0.23762,0.23319,0.22962,0.22686,0.22481,0.22333,0.22230,0.22161,0.22112,0.22073,0.22041,0.22013,0.21989,0.21969,0.21950,0.21935,0.21923,0.21915,0.21909,0.21906
2.63000,1.00000,0.50319,0.29904,0.19398,0.13178,0.09179,0.06500,0.04646,0.03342,0.02397,0.01699,0.01209,0.00833,0.00559,0.00352,0.00207,0.00098,0.00022,-0.00027,-0.00057,-0.00068,-0.00073,-0.00067,-0.00064,-0.00051,-0.00035,-0.00036,-0.00037,-0.00024,0.00006,0.00028,0.00041,0.00052,0.00067,0.00081,0.00080,0.00072,0.00076,0.00063,0.00061,0.00048,0.00048,0.00051,0.00046,0.00057,0.00056,0.00065,0.00075,0.00074,0.00068,0.00073,0.00076,0.00100,0.00097,0.00091,0.00089,0.00088,0.00083,0.00078,0.00086,0.00092,0.00079,0.00075,0.00071,0.00064,0.00044,0.00040,0.00017,-0.00002,-0.00014,-0.00013,-0.00014,-0.00010,-0.00015,-0.00028,-0.00041
3.28000,1.00000,0.36038,0.14833,0.06655,0.03162,0.01569,0.00786,0.00386,0.00199,0.00097,0.00048,0.00016,0.00022,0.00005,0.00010,0.00019,0.00026,0.00048,0.00071,0.00082,0.00073,0.00052,0.00033,0.00021,0.00021,0.00004,-0.00003,0.00006,0.00012,0.00001,-0.00002,0.00003,0.00002,0.00007,-0.00002,-0.00002,-0.00015,-0.00014,-0.00001,0.00012,0.00006,-0.00003,0.00001,0.00002,-0.00003,-0.00010,-0.00022,-0.00029,-0.00040,-0.00049,-0.00049,-0.00033,-0.00008,0.00008,0.00007,-0.00002,-0.00003,0.00005,0.00004,0.00006,0.00033,0.00039,0.00044,0.00043,0.00045,0.00063,0.00083,0.00086,0.00084,0.00053,0.00017,-0.00013,-0.00042,-0.00042,-0.00039,-0.00042
1.99000,1.00000,0.87656,0.84918,0.84136,0.83868,0.83762,0.83714,0.83691,0.83681,0.83680,0.83676,0.83675,0.83676,0.83676,0.83676,0.83676,0.83678,0.83678,0.83676,0.83679,0.83675,0.83674,0.83676,0.83675,0.83670,0.83671,0.83677,0.83679,0.83676,0.83676,0.83676,0.83677,0.83677,0.83674,0.83674,0.83676,0.83677,0.83674,0.83674,0.83676,0.83676,0.83676,0.83676,0.83676,0.83676,0.83674,0.83672,0.83670,0.83671,0.83671,0.83676,0.83674,0.83671,0.83675,0.83672,0.83673,0.83678,0.83677,0.83675,0.83672,0.83672,0.83674,0.83674,0.83672,0.83671,0.83670,0.83673,0.83674,0.83674,0.83678,0.83679,0.83678,0.83678,0.83682,0.83681,0.83682
1.36000,1.00000,0.98666,0.98582,0.98577,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576,0.98576
